symbol,language,region,quoteType,quoteSourceName,triggerable,currency,esgPopulated,sourceInterval,exchangeDataDelayedBy,pageViewGrowthWeekly,prevName,nameChangeDate,tradeable,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,epsTrailingTwelveMonths,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,priceToBook,exchange,shortName,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,marketState,firstTradeDateMilliseconds,priceHint,postMarketChangePercent,postMarketTime,postMarketPrice,postMarketChange,regularMarketChange,regularMarketChangePercent,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,bid,ask,bidSize,askSize,fullExchangeName,financialCurrency,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,displayName,ipoExpectedDate,averageAnalystRating,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,epsForward,forwardPE,epsCurrentYear,priceEpsCurrentYear,dividendDate,ytdReturn,trailingThreeMonthReturns,trailingThreeMonthNavReturns,preMarketChange,preMarketChangePercent,preMarketTime,preMarketPrice
SABR,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.006029922,,,False,7.05 - 16.88,-6.9925995,-0.41425353,7.05,16.88,0.0,,0.0,-3.362,323436992.0,-1.127,8.7329,1.1545,0.13220122,11.004725,-1.1173258,-0.10153145,3197950720.0,-8.773203,NMS,Sabre Corporation,Sabre Corporation,finmb_254517933,America/New_York,EST,-18000000.0,us_market,REGULAR,1397741400000.0,2.0,,,,,0.6673994,7.2386055,1644422601.0,9.8874,9.92,9.38 - 9.92,9.38,4387156.0,9.22,9.82,9.83,18.0,29.0,NasdaqGS,USD,9.39,7797893.0,8477270.0,2.8373995,0.402468,Sabre,,2.9 - Hold,1644931800.0,1644931800.0,1644931800.0,-0.58,-17.047241,-2.21,-4.4739366,1585526400.0,,,,,,,
SAFE,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.1387618,,,False,56.33 - 95.29,-31.395,-0.32946795,56.33,95.29,0.664,50.6701,0.0110152615,1.261,56559900.0,29.455,69.7474,-5.852398,-0.083908476,76.1691,-12.274097,-0.16114274,3613894912.0,2.1692412,NYQ,Safehold Inc.,Safehold Inc.,finmb_427255106,America/New_York,EST,-18000000.0,us_market,REGULAR,1498138200000.0,2.0,,,,,3.6150017,5.997017,1644422621.0,63.895,65.7,63.11 - 65.7,63.11,155653.0,60.28,63.98,64.19,8.0,11.0,NYSE,USD,62.94,149656.0,175030.0,7.5649986,0.13429786,Safehold,,2.3 - Buy,1634801408.0,1644413400.0,1644845400.0,1.72,37.148254,1.37,46.638687,1642118400.0,,,,,,,
SAFM,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.0006365374,,,False,144.13 - 200.0,-17.235,-0.086175,144.13,200.0,1.76,8.967861,0.009682566,20.38,22318500.0,82.86,187.8326,-5.0675964,-0.026979323,184.0478,-1.2828064,-0.006969963,4079040512.0,2.2057085,NMS,"Sanderson Farms, Inc.","Sanderson Farms, Inc.",finmb_301820,America/New_York,EST,-18000000.0,us_market,REGULAR,548429400000.0,2.0,,,,,0.9949951,0.54739237,1644422619.0,182.765,183.01,182.25 - 183.01,182.25,23652.0,181.77,182.79,183.16,8.0,11.0,NasdaqGS,USD,182.25,171735.0,151450.0,38.634995,0.26805657,Sanderson Farms,,2.6 - Hold,1640093400.0,1645623000.0,1646055000.0,12.81,14.267368,13.7,13.340511,1644883200.0,,,,,,,
SAGE,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.057056613,,,False,36.02 - 88.51,-43.170002,-0.4877415,36.02,88.51,0.0,4.1009407,0.0,11.056,58908500.0,31.201,40.5788,4.7612,0.1173322,49.2066,-3.8666,-0.07857889,2670911488.0,1.4531585,NGM,"Sage Therapeutics, Inc.","Sage Therapeutics, Inc.",finmb_141821364,America/New_York,EST,-18000000.0,us_market,REGULAR,1405690200000.0,2.0,,,,,1.1899986,2.6953535,1644422507.0,45.34,45.34,44.3801 - 45.34,44.3801,73760.0,44.15,44.83,44.9,10.0,9.0,NasdaqGM,USD,44.67,463275.0,510880.0,9.32,0.25874513,Sage Therapeutics,,2.2 - Buy,1635834600.0,1645536600.0,1646055000.0,-7.48,-6.061497,-7.82,-5.797954,,,,,,,,
SAH,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.09123248,,,False,39.25 - 58.0,-7.299999,-0.12586206,39.25,58.0,0.44,7.0436234,0.008972268,7.198,29225200.0,24.379,48.5668,2.1332016,0.043923043,49.6822,1.0177994,0.020486197,2091608192.0,2.0796587,NYQ,"Sonic Automotive, Inc.","Sonic Automotive, Inc.",finmb_370122,America/New_York,EST,-18000000.0,us_market,REGULAR,879345000000.0,2.0,,,,,1.6599998,3.3849914,1644422589.0,50.7,50.7,49.51 - 50.7,49.51,54316.0,49.04,50.35,50.51,8.0,10.0,NYSE,USD,49.77,320058.0,295410.0,11.450001,0.29171976,Sonic Automotive,,2.2 - Buy,1644994800.0,1644994800.0,1644994800.0,9.25,5.481081,7.66,6.618799,1642118400.0,,,,,,,
SAIA,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,187.02 - 365.5,-74.109985,-0.2027633,187.02,365.5,,35.405834,,8.23,26336600.0,43.623,304.2462,-12.856171,-0.042255815,261.7264,29.663605,0.11333822,7674222080.0,6.6797333,NMS,"Saia, Inc.","Saia, Inc.",finmb_3079228,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,7.730011,2.7250974,1644422630.0,291.39,295.34,287.81 - 295.34,287.81,49640.0,283.66,290.26,291.66,8.0,9.0,NasdaqGS,USD,287.81,317290.0,399890.0,104.37001,0.5580687,,,,1635406200.0,1650976200.0,1651494600.0,11.44,25.471155,9.17,31.776445,,,,,,,,
SAIC,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.030039009,,,False,77.65 - 98.99,-15.439995,-0.1559753,77.65,98.99,1.48,16.521654,0.01788736,5.057,56941400.0,28.684,84.3404,-0.79039764,-0.009371519,87.0207,-3.4706955,-0.03988356,4757454336.0,2.9127738,NYQ,SCIENCE APPLICATIONS INTERNATIO,Science Applications International Corporation,finmb_231691952,America/New_York,EST,-18000000.0,us_market,REGULAR,1379338200000.0,2.0,,,,,0.8100052,0.97897655,1644422601.0,83.55,83.55,83.0492 - 83.55,83.0492,29490.0,82.74,83.41,83.55,8.0,8.0,NYSE,USD,83.04,342772.0,370990.0,5.9000015,0.07598199,Science Applications,,2.4 - Buy,1638774000.0,1648033140.0,1648468800.0,7.01,11.918688,6.94,12.038905,1643328000.0,,,,,,,
SAIL,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.11939438,,,False,34.98 - 64.19,-24.770004,-0.38588572,34.98,64.19,0.0,,0.0,-0.615,93263696.0,4.228,44.4268,-5.0068016,-0.11269778,47.07035,-7.6503525,-0.16253018,3676454656.0,9.323557,NYQ,SailPoint Technologies Holdings,"SailPoint Technologies Holdings, Inc.",finmb_280086787,America/New_York,EST,-18000000.0,us_market,REGULAR,1510929000000.0,2.0,,,,,0.45999908,1.1806959,1644422620.0,39.42,40.03,39.11 - 40.03,39.11,416387.0,38.96,39.13,39.23,11.0,8.0,NYSE,USD,39.45,1044904.0,1325380.0,4.4399986,0.12692964,SailPoint,,2.0 - Buy,1646082000.0,1646082000.0,1646082000.0,-0.07,-563.1428,-0.06,-657.0,,,,,,,,
SAM,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.07180811,,,False,404.5 - 1349.98,-903.05994,-0.6689432,404.5,1349.98,0.0,56.096397,0.0,7.967,10203600.0,84.69,478.4454,-31.52539,-0.0658913,683.5018,-236.58176,-0.3461319,5488892928.0,5.277128,NYQ,"Boston Beer Company, Inc. (The)","The Boston Beer Company, Inc.",finmb_339946,America/New_York,EST,-18000000.0,us_market,REGULAR,816964200000.0,2.0,,,,,3.69,0.83252484,1644421901.0,446.92,447.6451,439.845 - 447.6451,439.845,30740.0,443.23,443.33,445.91,8.0,8.0,NYSE,USD,444.52,263237.0,272440.0,42.420013,0.104870245,The Boston Beer Company,,2.4 - Buy,1645045200.0,1645045200.0,1645045200.0,16.13,27.70738,1.64,272.5122,,,,,,,,
SAN,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.44943225,,,False,2.96 - 4.38,-0.43500018,-0.09931511,2.96,4.38,0.0,7.9058113,0.0,0.499,17063000064.0,5.095,3.3674,0.5776,0.171527,3.6991,0.24589992,0.06647561,67313532928.0,0.77428854,NYQ,"Banco Santander, S.A. Sponsored","Banco Santander, S.A.",finmb_323930,America/New_York,EST,-18000000.0,us_market,REGULAR,554650200000.0,4.0,,,,,0.034999847,0.8951367,1644422600.0,3.945,3.95,3.92 - 3.95,3.92,1621135.0,3.91,3.94,3.95,435.0,29.0,NYSE,EUR,3.92,7116820.0,6855050.0,0.9849999,0.33277023,,,3.0 - Hold,1485347400.0,1485347400.0,1485952200.0,0.47,8.393617,0.44,8.965909,1636070400.0,,,,,,,
SANM,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.53614473,,,False,34.11 - 43.63,-4.260002,-0.097639285,34.11,43.63,0.0,9.416407,0.0,4.181,63556500.0,29.71,39.1902,0.17979813,0.004587834,39.4036,-0.033599854,-0.0008527103,2502219264.0,1.3251431,NMS,Sanmina Corporation,Sanmina Corporation,finmb_34039,America/New_York,EST,-18000000.0,us_market,REGULAR,734794200000.0,2.0,,,,,0.98999786,2.5794628,1644422559.0,39.37,39.41,38.66 - 39.41,38.66,86079.0,38.38,39.12,39.23,8.0,12.0,NasdaqGS,USD,38.66,422962.0,547870.0,5.2599983,0.15420693,Sanmina,,2.2 - Buy,1643644865.0,1651489140.0,1651838400.0,4.67,8.430407,4.31,9.134571,,,,,,,,
SAP,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.5997724,,,False,119.04 - 151.48,-25.910095,-0.17104632,119.04,151.48,0.0,24.607073,0.0,5.103,1179580032.0,33.016,134.4972,-8.927292,-0.0663753,140.72195,-15.152054,-0.107673705,148119748608.0,3.8033047,NYQ,SAP  SE,SAP SE,finmb_126475,America/New_York,EST,-18000000.0,us_market,REGULAR,811431000000.0,2.0,,,,,-0.12010193,-0.09555408,1644422625.0,125.5699,125.85,124.93 - 125.85,124.93,254705.0,125.69,125.66,125.68,11.0,10.0,NYSE,EUR,125.55,805419.0,1286380.0,6.5298996,0.05485467,,,2.2 - Buy,,,,5.99,20.963257,6.99,17.96422,1621900800.0,,,,,,,
SASR,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.07294036,,,False,35.52 - 52.04,-3.920002,-0.07532671,35.52,52.04,1.28,9.66265,0.026364572,4.98,45118900.0,33.682,48.424,-0.30400085,-0.0062778965,46.1426,1.9773979,0.042854063,2171121408.0,1.4286562,NMS,"Sandy Spring Bancorp, Inc.","Sandy Spring Bancorp, Inc.",finmb_356061,America/New_York,EST,-18000000.0,us_market,REGULAR,765725400000.0,2.0,,,,,-0.4300003,-0.8856855,1644422523.0,48.12,48.575,48.07 - 48.575,48.07,15354.0,48.55,48.0,48.18,9.0,8.0,NasdaqGS,USD,48.48,184870.0,140330.0,12.599998,0.35472968,Sandy Spring Bancorp,,2.2 - Buy,1642662005.0,1650457800.0,1650889800.0,4.02,11.970149,3.87,12.434109,1646006400.0,,,,,,,
SATS,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,21.32 - 30.9,-5.824999,-0.1885113,21.32,30.9,,15.584214,,1.609,38726300.0,39.577,25.6012,-0.52619934,-0.020553699,25.5966,-0.5215988,-0.02037766,2166813440.0,0.6335751,NMS,EchoStar Corporation,EchoStar Corporation,finmb_38893720,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,0.15500069,0.6219931,1644422290.0,25.075,25.29,24.8375 - 25.29,24.8375,52870.0,24.92,25.04,25.08,8.0,8.0,NasdaqGS,USD,24.89,351898.0,272360.0,3.755001,0.17612575,,,,1636437613.0,1645450200.0,1645795800.0,0.99,25.328283,2.03,12.352218,,,,,,,,
SAVA,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.0122009255,,,False,31.44 - 146.16,-97.66,-0.6681719,31.44,146.16,0.0,,0.0,-0.564,40016800.0,6.686,45.0736,3.4263992,0.07601787,62.8654,-14.365398,-0.22851041,1940814848.0,7.2539635,NCM,"Cassava Sciences, Inc.","Cassava Sciences, Inc.",finmb_107567,America/New_York,EST,-18000000.0,us_market,REGULAR,963581400000.0,2.0,,,,,1.3800011,2.928695,1644422614.0,48.5,48.7,46.51 - 48.7,46.51,359740.0,47.12,48.08,48.22,8.0,12.0,NasdaqCM,USD,46.51,3067387.0,1456130.0,17.06,0.54262084,Cassava Sciences,,2.0 - Buy,1636534801.0,1647865800.0,1648211400.0,-0.67,-72.38806,-0.8,-60.625,1494374400.0,,,,,,,
SAVE,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,3.972085,,,False,19.4 - 40.77,-13.130001,-0.32205054,19.4,40.77,0.0,,0.0,-4.501,108601000.0,20.283,22.387,5.2530003,0.23464513,26.6884,0.9515991,0.03565591,3001731584.0,1.3627175,NYQ,"Spirit Airlines, Inc.","Spirit Airlines, Inc.",finmb_831552,America/New_York,EST,-18000000.0,us_market,REGULAR,1306416600000.0,2.0,,,,,1.8599987,7.2148895,1644422645.0,27.64,27.92,26.06 - 27.92,26.06,4555538.0,25.78,27.81,27.81,12.0,11.0,NYSE,USD,26.15,5826417.0,9921420.0,8.24,0.42474225,Spirit Airlines,,2.6 - Hold,1644215531.0,1650398400.0,1650916800.0,2.73,10.124542,-0.05,-552.8,,,,,,,,
SBAC,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,232.88 - 391.15,-68.0,-0.17384635,232.88,391.15,2.32,124.002304,0.0072880345,2.606,108781000.0,-45.29,347.8468,-24.696808,-0.07099909,336.1832,-13.033203,-0.038768157,35152580608.0,-7.135129,NMS,SBA Communications Corporation,SBA Communications Corporation,finmb_34071,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,4.8200073,1.5141543,1644422583.0,323.15,326.59,322.8 - 326.59,322.8,62064.0,318.33,323.22,323.64,8.0,8.0,NasdaqGS,USD,324.78,660761.0,664740.0,90.26999,0.38762447,,,,1635782460.0,1645650000.0,1646254800.0,3.98,81.19347,2.43,132.98354,1639612800.0,,,,,,,
SBCF,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.2650958,,,False,29.28 - 40.93,-3.170002,-0.07744935,29.28,40.93,0.39,17.3211,0.010314731,2.18,58504000.0,22.568,35.8666,1.8933983,0.052790012,34.84735,2.9126472,0.083583035,2209111040.0,1.6731654,NMS,Seacoast Banking Corporation of,Seacoast Banking Corporation of Florida,finmb_302423,America/New_York,EST,-18000000.0,us_market,REGULAR,444580200000.0,2.0,,,,,-0.05000305,-0.13224821,1644422392.0,37.76,37.91,37.4241 - 37.91,37.4241,134408.0,37.81,37.71,37.75,11.0,11.0,NasdaqGS,USD,37.69,314453.0,325040.0,8.479998,0.2896174,,,2.7 - Hold,1643299261.0,1650484800.0,1650916800.0,2.31,16.34632,2.0,18.88,1648684800.0,,,,,,,
SBGI,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.08951828,,,False,22.44 - 39.6,-10.839998,-0.27373734,22.44,39.6,0.8,15.144813,0.029133286,1.899,51763300.0,-21.368,26.6968,2.0632,0.07728267,29.1511,-0.39109993,-0.0134163005,2172481536.0,-1.3459378,NMS,"Sinclair Broadcast Group, Inc.","Sinclair Broadcast Group, Inc.",finmb_526950,America/New_York,EST,-18000000.0,us_market,REGULAR,802531800000.0,2.0,,,,,1.3000011,4.7341633,1644422595.0,28.76,28.802,27.61 - 28.802,27.61,200987.0,27.46,28.7,28.71,9.0,8.0,NasdaqGS,USD,27.65,946750.0,655670.0,6.3199997,0.2816399,Sinclair Broadcast,,2.7 - Hold,1645623000.0,1645623000.0,1645623000.0,0.63,45.650795,-4.17,-6.8968825,1639526400.0,,,,,,,
SBLK,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.2475157,,,False,11.68 - 26.0,-0.2425003,-0.009326935,11.68,26.0,0.0,6.3224106,0.0,4.074,102240000.0,18.709,21.7428,4.0147,0.18464503,21.2598,4.4976997,0.2115589,2633446656.0,1.3767438,NMS,Star Bulk Carriers Corp.,Star Bulk Carriers Corp.,finmb_266636382,America/New_York,EST,-18000000.0,us_market,REGULAR,1196692200000.0,2.0,,,,,0.5774994,2.2934844,1644422627.0,25.7575,25.9,25.3234 - 25.9,25.3234,784191.0,25.18,25.44,25.48,11.0,8.0,NasdaqGS,USD,25.37,2249956.0,2390060.0,14.077499,1.2052653,Star Bulk Carriers,,1.8 - Buy,1645045200.0,1645045200.0,1645045200.0,5.99,4.3000836,6.44,3.9996116,1640131200.0,,,,,,,
SBNY,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.103833295,,,False,205.0 - 374.76,-33.869995,-0.09037783,205.0,374.76,2.24,22.68064,0.0066395947,15.03,60632400.0,130.885,323.65,17.24002,0.053267483,280.33575,60.55426,0.2160062,20668979200.0,2.6045003,NMS,Signature Bank,Signature Bank,finmb_913010,America/New_York,EST,-18000000.0,us_market,REGULAR,1080052200000.0,2.0,,,,,3.5200195,1.0433706,1644422590.0,340.89,346.61,338.55 - 346.61,338.55,139107.0,337.37,340.59,340.83,8.0,11.0,NasdaqGS,USD,338.55,1099164.0,875740.0,135.89001,0.6628781,,,1.6 - Buy,1642482000.0,1650371400.0,1650889800.0,25.05,13.608384,19.46,17.517473,1644537600.0,,,,,,,
SBRA,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,3.5158627,,,False,12.31 - 19.02,-5.9000006,-0.31019983,12.31,19.02,1.2,,0.09273571,-0.242,228678000.0,15.073,13.4402,-0.32019997,-0.023824047,15.7814,-2.6613998,-0.16864155,3000255232.0,0.8704306,NMS,"Sabra Health Care REIT, Inc.","Sabra Health Care REIT, Inc.",finmb_106530929,America/New_York,EST,-18000000.0,us_market,REGULAR,1017757800000.0,2.0,,,,,0.1800003,1.391038,1644422594.0,13.12,13.295,13.095 - 13.295,13.095,605352.0,12.94,13.12,13.13,11.0,18.0,NasdaqGS,USD,13.12,2303227.0,2542150.0,0.80999947,0.065800115,Sabra Health Care REIT,,2.3 - Buy,1645536600.0,1645536600.0,1645536600.0,0.7,18.742857,-0.3,-43.73333,1646006400.0,,,,,,,
SBS,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.15139274,,,False,5.76 - 8.11,-1.2449999,-0.15351418,5.76,8.11,0.398,9.614846,0.05810219,0.714,683510016.0,35.853,6.7514,0.11359978,0.016826106,6.97115,-0.10615015,-0.0152270645,4692296192.0,0.1914763,NYQ,Companhia de saneamento Basico ,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,finmb_880587,America/New_York,EST,-18000000.0,us_market,REGULAR,1021037400000.0,2.0,,,,,0.0149999,0.21897665,1644422371.0,6.865,6.89,6.785 - 6.89,6.785,218369.0,6.85,6.85,6.86,40.0,12.0,NYSE,BRL,6.79,2027641.0,1643790.0,1.1049995,0.19184019,,,2.0 - Buy,,,,1.25,5.4919996,,,1625702400.0,,,,,,,
SBSW,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.12973274,,,False,11.15 - 20.68,-5.455,-0.26378143,11.15,20.68,6.13,3.8177032,0.39727804,3.988,703540992.0,111.556,13.4676,1.7574005,0.13049099,15.37455,-0.14954948,-0.00972708,10711411712.0,0.13647854,NYQ,D/B/A Sibanye-Stillwater Limite,Sibanye Stillwater Limited,finmb_25714608,America/New_York,EST,-18000000.0,us_market,REGULAR,1360593000000.0,2.0,,,,,-0.20499992,-1.3285801,1644422641.0,15.225,15.3378,15.15 - 15.3378,15.15,1103981.0,15.43,15.18,15.19,8.0,18.0,NYSE,ZAR,15.23,3050232.0,2324210.0,4.075001,0.36547095,Sibanye Stillwater,,2.0 - Buy,,,,1.44,10.572917,1.77,8.601695,1632960000.0,,,,,,,
SBUX,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.061377537,,,False,93.79 - 126.32,-28.565002,-0.22613207,93.79,126.32,1.88,26.413132,0.019806152,3.701,1150300032.0,-7.344,106.82,-9.065002,-0.08486241,112.50595,-14.750954,-0.13111265,112447578112.0,-13.310866,NMS,Starbucks Corporation,Starbucks Corporation,finmb_34745,America/New_York,EST,-18000000.0,us_market,REGULAR,709565400000.0,2.0,,,,,2.834999,2.9867249,1644422641.0,97.755,97.972,96.2 - 97.972,96.2,3534986.0,94.92,97.83,97.79,8.0,18.0,NasdaqGS,USD,96.25,8215209.0,9469360.0,3.9649963,0.042275257,Starbucks,,2.4 - Buy,1651575540.0,1651575540.0,1651575540.0,3.91,25.001278,3.34,29.267963,1645747200.0,,,,,,,
SCCO,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.3625966,,,False,54.92 - 83.29,-16.129997,-0.19366066,54.92,83.29,3.2,15.284479,0.04876562,4.394,773081024.0,10.541,62.3376,4.822403,0.07735946,63.655,3.505005,0.055062525,51920125952.0,6.371312,NYQ,Southern Copper Corporation,Southern Copper Corporation,finmb_350405,America/New_York,EST,-18000000.0,us_market,REGULAR,820852200000.0,2.0,,,,,1.5400009,2.3468468,1644422586.0,67.16,67.28,65.74 - 67.28,65.74,288263.0,65.62,66.94,67.01,8.0,10.0,NYSE,USD,66.54,1041601.0,1057980.0,12.2400055,0.22286974,Southern Copper,,3.3 - Hold,1643749200.0,1650916800.0,1651262400.0,4.49,14.957685,4.58,14.663756,1646179200.0,,,,,,,
SCHW,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.28116304,,,False,55.37 - 96.23,-0.19000244,-0.0019744616,55.37,96.23,0.72,33.936398,0.00758214,2.83,1811309952.0,25.139,86.5556,9.484398,0.109575786,77.2003,18.839699,0.2440366,181573222400.0,3.8203588,NYQ,Charles Schwab Corporation (The,The Charles Schwab Corporation,finmb_34093,America/New_York,EST,-18000000.0,us_market,REGULAR,559315800000.0,2.0,,,,,1.0800018,1.1373229,1644422631.0,96.04,96.23,95.29 - 96.23,95.29,1082635.0,94.96,95.71,95.72,12.0,8.0,NYSE,USD,95.64,6981527.0,9141680.0,40.670002,0.73451334,The Charles Schwab,,2.1 - Buy,1642495500.0,1649853000.0,1650285000.0,4.83,19.884058,3.85,24.945456,1645747200.0,,,,,,,
SCI,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.06933767,,,False,45.63 - 71.71,-6.385002,-0.089039214,45.63,71.71,0.86,14.066537,0.013439599,4.644,164912000.0,11.692,66.1944,-0.8694,-0.013134043,61.36465,3.9603462,0.064537905,10772876288.0,5.587153,NYQ,Service Corporation Internation,Service Corporation International,finmb_302617,America/New_York,EST,-18000000.0,us_market,REGULAR,322151400000.0,2.0,,,,,1.3349953,2.086256,1644422621.0,65.325,65.34,64.05 - 65.34,64.05,129237.0,63.99,65.16,65.2,9.0,8.0,NYSE,USD,64.22,840812.0,981780.0,19.694996,0.43162382,Service,,1.5 - Strong Buy,1644872400.0,1644872400.0,1644872400.0,2.82,23.164892,4.38,14.914383,1640908800.0,,,,,,,
SCL,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.0443195,,,False,104.05 - 139.3,-29.590004,-0.21241926,104.05,139.3,1.22,16.904469,0.0111435875,6.49,22415800.0,47.174,117.5378,-7.8278046,-0.066598184,121.18155,-11.47155,-0.094664164,2459237376.0,2.3256454,NYQ,Stepan Company,Stepan Company,finmb_305102,America/New_York,EST,-18000000.0,us_market,REGULAR,99153000000.0,2.0,,,,,0.22999573,0.21008013,1644422530.0,109.71,110.33,109.71 - 110.33,109.71,4708.0,109.48,109.77,110.05,14.0,9.0,NYSE,USD,110.44,74359.0,81470.0,5.659996,0.054396886,,,2.3 - Buy,1645104600.0,1645104600.0,1645104600.0,7.06,15.53966,6.2,17.695162,1639526400.0,,,,,,,
SDC,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.21462755,,,False,1.755 - 13.23,-10.934999,-0.8265306,1.755,13.23,0.0,,0.0,-2.334,388110016.0,1.633,2.4874,-0.19239998,-0.077349834,5.649175,-3.354175,-0.593746,890712512.0,1.4053888,NMS,"SmileDirectClub, Inc.","SmileDirectClub, Inc.",finmb_264413492,America/New_York,EST,-18000000.0,us_market,REGULAR,1568295000000.0,4.0,,,,,0.025000095,1.1013259,1644422634.0,2.295,2.31,2.22 - 2.31,2.22,2751191.0,2.27,2.27,2.28,12.0,12.0,NasdaqGS,USD,2.31,9109188.0,8938320.0,0.5400001,0.30769235,SmileDirectClub,,3.2 - Hold,1646082000.0,1646082000.0,1646082000.0,-0.66,-3.4772727,-0.89,-2.578652,,,,,,,,
SDS,en-US,US,ETF,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,34.55 - 61.7,-23.970001,-0.38849273,34.55,61.7,,,,,,,37.734,-0.0040016174,-0.00010604806,41.8015,-4.071499,-0.097400784,,,PCX,ProShares UltraShort S&P500,ProShares Trust - ProShares UltraShort S&P500,finmb_28040473,America/New_York,EST,-18000000.0,us_market,REGULAR,1152797400000.0,2.0,,,,,-1.0100021,-2.6071298,1644422646.0,37.73,38.02,37.675 - 38.02,37.675,3471066.0,38.74,37.81,37.82,40.0,11.0,NYSEArca,,37.97,7091377.0,13215000.0,3.1800003,0.09204053,,,,,,,,,,,,,,,,,,
SE,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,119.41 - 372.7,-203.1,-0.5449423,119.41,372.7,,,,-3.77,557737984.0,14.041,201.2694,-31.669388,-0.15734826,274.41675,-104.81674,-0.3819619,94592368640.0,12.078912,NYQ,Sea Limited,Sea Limited,finmb_426181371,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,7.0900116,4.362816,1644422644.0,169.6,170.0,163.0 - 170.0,163.0,2934862.0,162.51,167.69,167.73,11.0,12.0,NYSE,USD,163.0,7292506.0,9155680.0,50.190002,0.42031658,,,,1637069400.0,1646055000.0,1646400600.0,-2.31,-73.419914,-2.98,-56.912754,1488326400.0,,,,,,,
